Ch1 Amplitude,Ch2 Amplitude,Cluster
545.6054,575.3923,4
558.0017,497.9024,4
564.9566,638.137939,4
566.3519,586.6773,4
569.267761,602.279053,4
577.1702,597.400146,4
577.4342,643.7716,4
579.3455,677.111,4
580.0517,668.964355,4
580.3991,607.8135,4
580.8631,636.454346,4
581.081238,581.3929,4
581.286865,565.827454,4
583.62085,553.2226,4
584.4072,578.3469,4
586.179932,599.3127,4
587.3195,663.899963,4
588.2511,602.733643,4
588.7267,515.566162,4
588.9558,537.442566,4
589.6118,623.610535,4
590.2987,567.06366,4
591.2736,672.2154,4
591.358459,624.0748,4
591.414246,605.305542,4
591.453735,602.2872,4
591.991943,600.8729,4
592.4506,612.654846,4
592.7026,591.3635,4
594.282166,597.9596,4
594.5185,554.2441,4
594.828552,616.510254,4
594.9906,634.6432,4
595.2045,520.6086,4
595.546265,607.2694,4
595.7518,621.4227,4
596.1596,600.1697,4
596.602844,630.538,4
596.646057,611.857544,4
596.7135,581.9199,4
596.755859,632.541748,4
596.891968,613.50946,4
597.1339,637.8067,4
597.1941,549.0048,4
597.911743,609.3966,4
598.0929,574.268,4
598.214844,615.951233,4
598.757263,568.6988,4
598.9562,587.4529,4
599.066956,643.6535,4
599.3777,553.0319,4
599.394,593.245361,4
599.443542,560.9948,4
599.4445,605.854,4
599.5694,512.9611,4
599.755249,580.3337,4
599.8229,543.5531,4
599.912964,652.7654,4
600.020935,557.681,4
600.2938,643.0408,4
600.5159,660.747559,4
601.4107,662.712036,4
601.9677,550.534,4
602.0935,602.3606,4
602.6645,613.5532,4
602.709961,580.1906,4
602.7466,597.2003,4
602.804749,617.213562,4
603.7055,620.8055,4
603.8932,614.345764,4
603.9016,600.1036,4
604.1723,596.4888,4
604.401,576.5126,4
604.6798,561.6294,4
605.0695,590.3744,4
605.173035,654.419067,4
605.424,599.93634,4
605.4661,638.538635,4
605.5072,592.6793,4
605.5297,604.4175,4
605.625549,654.0848,4
606.0185,607.947632,4
606.1054,606.251038,4
606.1954,570.0402,4
606.993469,551.5347,4
607.120239,589.9738,4
607.2968,632.972961,4
607.430542,641.6397,4
607.549438,597.0412,4
607.830444,612.3795,4
608.0486,599.528442,4
608.3836,585.8392,4
608.487732,600.2788,4
608.5116,641.6962,4
608.6304,597.3945,4
608.660645,587.9045,4
609.1064,641.6903,4
609.5572,572.1561,4
609.62146,593.813965,4
609.7106,591.218262,4
609.8196,626.1844,4
610.1819,662.9053,4
610.4131,549.6586,4
610.5421,580.494934,4
610.5552,672.865967,4
610.595642,631.1633,4
610.902466,607.0103,4
611.067,525.0048,4
611.1202,592.624939,4
611.2864,577.5852,4
611.4288,594.4919,4
611.433044,631.3542,4
611.6111,648.0328,4
611.6668,624.4384,4
611.670654,605.0399,4
611.8335,553.956238,4
611.9227,578.5696,4
612.1391,613.0904,4
612.185242,620.6772,4
612.2325,514.632,4
612.23584,653.6948,4
612.3144,606.6654,4
612.354,563.065857,4
612.544556,581.2234,4
612.6571,608.271362,4
612.7257,545.0466,4
612.756348,642.167,4
612.9911,575.057739,4
613.2182,609.6847,4
613.2569,604.148132,4
613.3375,612.8234,4
613.4255,578.763245,4
613.6368,581.760132,4
613.684937,623.374634,4
613.7899,610.6162,4
613.8317,628.0443,4
614.044434,578.363953,4
614.1207,593.0812,4
614.1244,549.672546,4
614.1823,618.9781,4
614.250366,609.751,4
614.3617,580.4036,4
614.391,610.348,4
614.785461,631.8759,4
614.9217,541.1768,4
615.06134,575.141846,4
615.0744,590.4906,4
