Ch1 Amplitude,Ch2 Amplitude,Cluster
-165.537048,4133.75049,4
-160.43335,4298.7876,4
-152.3459,4092.939,4
-149.816544,4094.68237,4
-145.792221,4316.755,4
-144.574249,4251.752,4
-140.585236,4106.35645,4
-138.0206,4108.85352,4
-136.937668,4213.875,4
-135.169632,3874.00073,4
-134.445145,4048.43335,4
-134.060226,4101.36,4
-133.981033,4215.2373,4
-133.592056,4099.079,4
-132.850662,4162.23047,4
-132.447891,4151.174,4
-131.076416,4138.07227,4
-130.576767,4189.905,4
-128.0299,4095.69385,4
-126.475708,4130.102,4
-126.19426,4063.12451,4
-126.064445,4364.80859,4
-125.87133,3889.372,4
-125.3269,4036.669,4
-124.588715,4241.649,4
-123.356758,4087.24951,4
-123.265663,4292.555,4
-122.862762,3974.44678,4
-122.299286,4089,4
-122.047295,3869.90918,4
-121.5283,4191.507,4
-121.222069,3835.973,4
-120.875038,3941.539,4
-120.269272,4245.704,4
-120.205673,4246.154,4
-119.928993,4169.63672,4
-119.33419,4305.05664,4
-119.172714,4104.068,4
-118.833611,4179.59863,4
-118.833282,4085.90747,4
-118.531548,4323.058,4
-117.92263,4011.91919,4
-117.18219,4195.068,4
-117.025482,4155.817,4
-116.089806,3959.13013,4
-115.754272,4045.14673,4
-115.190567,4117.8877,4
-115.187569,4196.628,4
-115.046288,4286.059,4
-114.753151,4093.50439,4
-114.6112,3858.72314,4
-114.302017,4235.16553,4
-114.299927,4101.75,4
-114.130966,3963.10229,4
-113.750862,4069.58325,4
-113.489563,3714.51685,4
-113.438972,4033.508,4
-113.066422,4062.73828,4
-112.455223,3979.374,4
-112.210045,3998.15723,4
-111.549393,3982.99854,4
-111.445511,4118.41846,4
-111.399536,4137.68652,4
-111.3348,4128.872,4
-111.286346,4291.428,4
-111.279533,4228.83154,4
-111.211624,3930.8418,4
-111.066292,4056.43457,4
-111.034996,4342.09375,4
-110.592484,3984.21777,4
-110.550743,4040.11719,4
-110.501541,3992.608,4
-110.406746,4031.3064,4
-110.403084,3948.91724,4
-109.7983,4119.933,4
-109.789917,4053.496,4
-109.786736,4181.84375,4
-109.755127,4234.19629,4
-109.678581,4194.57666,4
-109.512192,3998.48853,4
-109.418571,4056.20947,4
-109.3946,4084.631,4
-109.367935,1118.39612,1
-109.349907,4208.71338,4
-108.829544,4132.17871,4
-108.806206,4177.482,4
-108.689163,4185.74463,4
-108.475464,3994.677,4
-108.384,3994.20459,4
-108.34362,4223.16943,4
-108.04895,4105.85645,4
-107.851776,4130.248,4
-107.748627,3908.8,4
-107.576622,4097.31152,4
-107.439476,4137.0376,4
-107.429893,4202.816,4
-107.425041,4089.99243,4
-107.381149,3991.26465,4
-107.312096,3950.36475,4
-107.20977,4069.77783,4
-107.013779,4062.364,4
-106.944611,4285.02441,4
-106.795876,4335.18262,4
-106.728233,3905.786,4
-106.7244,4087.49854,4
-106.47924,4182.4707,4
-106.393707,3866.834,4
-106.157211,3940.00586,4
-106.046379,3952.51587,4
-105.9608,3888.093,4
-105.429695,4094.81,4
-105.362518,4050.42456,4
-105.322784,4054.88428,4
-104.952644,4009.67969,4
-104.7939,3990.30518,4
-104.722023,4068.19482,4
-104.593063,4166.72656,4
-104.320992,4159.549,4
-104.298882,4110.28369,4
-104.118614,4190.55566,4
-104.049095,4072.72729,4
-103.741196,1091.55518,1
-103.455009,4069.33,4
-103.296127,4116.196,4
-103.27092,4110.28369,4
-103.213394,4182.39,4
-103.013794,4048.38452,4
-102.939896,4188.55566,4
-102.666771,4099.698,4
-102.648285,4244.674,4
-102.563484,3981.992,4
-102.388229,3996.25049,4
-102.293846,4115.135,4
-102.03965,4071.368,4
-101.811462,3586.91577,4
-101.804146,3932.748,4
-101.789124,4201.46,4
-101.749664,4186.182,4
-101.6582,4029.51953,4
-101.541626,4214.565,4
-101.507568,4037.992,4
-101.348648,4044.32739,4
-101.219765,4105.833,4
-101.132179,4002.136,4
-100.681877,3854.70239,4
-100.50499,4084.79175,4
-100.356125,3948.83862,4
-100.296951,3965.61182,4
-100.127693,3955.90625,4
-100.086922,3906.77246,4
-100.052155,3670.97485,4
-99.937645,4194.27246,4
-99.84954,3962.9707,4
-99.81429,4094.895,4
-99.69748,3850.64917,4
-99.6263962,3979.65381,4
-99.32023,4107.862,4
-99.19869,4028.14551,4
-99.1764,3787.41113,4
-99.11384,3896.88037,4
-99.0718,4121.17432,4
-99.00569,1101.74707,1
-98.9835052,4052.46875,4
-98.93355,3898.14185,4
-98.8099747,4166.923,4
-98.77945,4115.744,4
-98.6667,3972.78687,4
-98.556366,3940.92163,4
-98.44398,1181.18616,1
-98.37009,4072.72339,4
-98.19638,3983.47388,4
-98.14516,4212.36328,4
-98.10803,3942.12354,4
-97.99065,4138.96143,4
-97.92214,3871.688,4
-97.90344,4133.437,4
-97.8736343,4058.73,4
-97.86574,3953.90332,4
-97.83467,3899.27222,4
-97.6435852,4063.23584,4
-97.51217,4075.959,4
-97.50198,3969.48438,4
-97.49649,4179.108,4
-97.3828,4046.55127,4
-97.37943,3737.01465,4
-97.24741,4137.7666,4
-97.22635,3830.746,4
-97.14403,4030.27515,4
-96.98688,4031.525,4
-96.93576,4213.394,4
-96.86753,4131.36426,4
-96.7497253,4160.074,4
-96.61351,4032.11475,4
-96.47559,3968.51587,4
-96.39258,3950.64014,4
-96.37492,4024.90259,4
-96.3529053,1148.05334,1
-96.08221,1138.08752,1
-96.05514,4030.27417,4
-95.99788,4154.95654,4
-95.99056,1222.08276,1
-95.95647,4297.87158,4
-95.93309,3857.69727,4
-95.7801056,4063.80078,4
-95.71163,4006.6416,4
-95.4829,4041.40771,4
-95.3729,3990.70825,4
-95.347435,4045.87915,4
-95.0289,4013.151,4
-94.97815,4073.75977,4
-94.96698,4156.4873,4
-94.95492,3891.233,4
-94.9466,3897.1355,4
-94.94125,4041.873,4
-94.92712,4054.05981,4
-94.7324448,4164.00928,4
-94.7140045,3984.339,4
-94.6969452,3957.88623,4
-94.6758652,4060.9668,4
-94.5911255,4065.15576,4
-94.52736,3871.4187,4
-94.4953842,4004.19019,4
-94.45491,3981.19067,4
-94.38031,3974.50757,4
-94.26061,3899.15283,4
-94.07481,4050.65869,4
-93.6084747,1179.49426,1
-93.55852,3953.135,4
-93.36003,4232.116,4
-93.33486,4118.41162,4
-93.27614,4044.336,4
-93.26513,4272.422,4
-93.14789,4058.16821,4
-93.02161,3922.38354,4
-92.92504,4373.979,4
-92.9177246,4080.222,4
-92.8836441,4077.99634,4
-92.7989,4092.8418,4
-92.67647,4024.02759,4
-92.52138,4067.99219,4
-92.22745,4029.44775,4
-92.18638,4030.939,4
-92.1850357,4091.91553,4
-92.05223,3946.288,4
-92.02452,4109.97852,4
-92.0166,3965.213,4
-91.95245,1132.00378,1
-91.94787,4121.71338,4
-91.85907,4001.35425,4
-91.851944,3916.53735,4
-91.77951,3907.52,4
-91.7793961,3931.19482,4
-91.67896,4014.34961,4
-91.3010559,3935.88647,4
-91.26707,4091.66821,4
-91.25672,1138.38428,1
-91.23552,4187.351,4
-91.23507,1110.78027,1
-91.15968,4383.583,4
-91.15183,4077.38818,4
-91.13894,4001.765,4
-91.06589,4002.72949,4
-91.04266,3907.49658,4
-91.00468,1117.486,1
-90.95305,4055.31567,4
-90.9503555,3982.33716,4
-90.9323,4036.96069,4
-90.90975,4034.16846,4
-90.88578,3959.46875,4
-90.79868,3957.121,4
-90.79384,4056.59961,4
-90.69667,4252.6084,4
-90.69108,4033.73877,4
-90.57251,3943.35522,4
-90.44935,3908.40967,4
-90.36289,1103.00024,1
-90.26246,4348.1333,4
-90.2480545,4164.97,4
-90.13449,1090.66418,1
-90.13396,3588.42236,4
-90.0277,1082.52893,1
-89.93426,1230.47864,1
-89.8980942,3971.138,4
-89.88994,4102.6875,4
-89.8786,4155.14453,4
-89.66894,4037.75,4
-89.63142,4028.13159,4
-89.51372,4064.28931,4
-89.46265,4215.69,4
-89.43005,4095.58838,4
-89.32691,1112.46362,1
-89.03797,1185.83252,1
-89.02989,3854.269,4
-89.02756,4034.63745,4
-88.94914,3965.74829,4
-88.78577,4239.93164,4
-88.747,4128.58252,4
-88.67357,1108.31592,1
-88.63151,4202.11768,4
-88.6168747,4038.49341,4
-88.6078644,4142.736,4
-88.60467,1186.66235,1
-88.51612,4068.24365,4
-88.4819,4002.77783,4
-88.4794846,4111.323,4
-88.4236,1048.02844,1
-88.40682,3909.59766,4
-88.37224,4126.468,4
-88.3571,3964.706,4
-88.34177,3939.906,4
-88.3387756,3962.713,4
-88.31668,1192.9834,1
-88.28472,4174.516,4
-88.2522659,4041.74219,4
-88.24114,1057.27869,1
-88.20379,1093.18494,1
-88.14775,3795.25562,4
-88.12064,4116.24268,4
-88.08953,3969.056,4
-88.07997,4066.60767,4
-87.94884,3992.43945,4
-87.93508,4013.20483,4
-87.8852158,3881.22485,4
-87.82336,3989.76367,4
