Ch1 Amplitude,Ch2 Amplitude,Cluster
550.2625,567.367737,4
553.6455,559.9443,4
571.1329,595.856,4
574.925659,668.5984,4
576.7098,532.1986,4
578.914734,623.759338,4
580.841248,606.9722,4
582.328369,615.8956,4
582.4434,583.755554,4
583.8547,611.5125,4
584.2865,606.738953,4
586.261047,598.9421,4
586.6116,642.894348,4
587.0982,564.4329,4
587.4375,561.068237,4
588.3683,663.546143,4
588.3752,636.970764,4
588.379,608.6264,4
588.4618,546.0004,4
588.579651,541.2559,4
588.917358,502.1097,4
589.092,632.217957,4
589.2646,541.5474,4
589.784851,609.000061,4
589.8009,635.5243,4
590.175964,614.235962,4
590.604431,511.181427,4
590.712463,627.658142,4
591.204346,581.043,4
592.6066,671.198059,4
592.926331,560.225464,4
593.066956,600.0684,4
593.1332,604.742,4
593.2699,572.7073,4
593.343262,591.9884,4
593.4348,618.2147,4
593.515869,625.5054,4
594.699036,668.754333,4
595.001,693.980164,4
595.58075,637.5056,4
596.125061,611.5114,4
596.2525,647.447449,4
596.3973,571.249756,4
596.3982,557.0744,4
596.7422,588.368042,4
596.921,559.909058,4
596.9714,567.4209,4
597.221558,557.0115,4
597.6012,605.322937,4
597.642,613.007935,4
598.685852,610.0863,4
598.8393,545.17,4
598.9204,544.183533,4
599.2691,582.637939,4
600.2615,598.7301,4
600.456848,564.0363,4
600.498352,570.2404,4
601.154358,535.2317,4
601.400269,543.329834,4
601.6689,548.6884,4
602.4783,587.637939,4
603.078735,590.4113,4
603.2322,559.182068,4
603.2361,590.7979,4
603.6435,594.080444,4
603.874146,589.044,4
604.0677,596.0396,4
604.124,576.412842,4
604.608032,653.0224,4
604.708557,633.469849,4
604.807861,568.8711,4
604.8552,567.6279,4
604.9457,568.8841,4
604.9934,570.3593,4
605.2409,589.454651,4
605.257141,580.8837,4
605.749,625.3827,4
606.127869,600.5008,4
606.129944,589.952454,4
606.1487,563.3073,4
606.195068,583.7031,4
606.3556,627.0114,4
606.430359,583.924438,4
606.4495,621.495544,4
606.7762,622.862,4
607.6403,638.6751,4
607.730835,620.6746,4
607.79126,635.4271,4
608.0216,561.0959,4
608.0966,628.6467,4
608.3913,643.7878,4
608.575134,567.917847,4
608.6114,605.598267,4
608.9877,592.482361,4
609.071655,536.7745,4
