Ch1 Amplitude,Ch2 Amplitude,Cluster
-156.8737,4211.04,4
-154.6414,4079.80469,4
-152.224274,4220.53467,4
-147.971039,4164.224,4
-145.230484,4081.72583,4
-128.514771,4056.581,4
-128.461288,4094.96362,4
-128.272339,4167.78662,4
-128.23967,4013.45459,4
-127.7198,3999.94287,4
-127.023232,3898.96362,4
-126.601143,3990.37036,4
-125.892128,3653.04321,4
-125.819794,4234.62,4
-125.16861,4062.62378,4
-122.103928,4183.77051,4
-120.472809,3942.68213,4
-120.237564,4106.25,4
-119.850677,3968.79663,4
-117.693748,3993.93823,4
-116.751907,4036.59766,4
-116.307213,3998.54834,4
-116.132874,3945.16675,4
-115.823296,3872.61133,4
-115.500114,3990.12378,4
-115.422615,4153.49756,4
-115.384094,4145.01563,4
-114.617424,4013.775,4
-114.613235,4390.40967,4
-112.922417,3787.93213,4
-112.739655,4172.16162,4
-112.252487,4188.54443,4
-111.982704,3923.30371,4
-111.769043,4124.86963,4
-111.596893,3949.07715,4
-111.297852,3797.67285,4
-111.174942,4007.872,4
-110.975914,4081.88013,4
-110.74958,3950.05762,4
-109.789665,4087.53735,4
-109.716248,4053.457,4
-109.287048,4168.53857,4
-107.880157,4259.40332,4
-107.855377,4056.07544,4
-107.295395,4056.57837,4
-107.2223,4100.04932,4
-106.915077,4238.03174,4
-106.830872,4225.49854,4
-106.77948,4072.071,4
-106.7554,3954.95142,4
-106.332115,4172.938,4
-105.344994,3968.074,4
-105.215034,4159.14648,4
-105.197525,4171.68457,4
-105.079079,4156.061,4
-105.039185,4208.43945,4
-105.0316,1187.53552,1
-105.019173,4021.67163,4
-104.424339,3939.724,4
-104.414894,4067.73169,4
-103.916977,3952.59448,4
-103.815048,4233.046,4
-103.19162,3806.90039,4
-102.505363,4345.51367,4
-102.464027,3905.38184,4
-102.041763,1099.46533,1
-101.610573,3851.94727,4
-101.029144,4130.21338,4
-101.019295,4348.84131,4
-100.721535,1066.89966,1
-100.415092,4102.74365,4
-99.40252,3909.84644,4
-99.3475342,1194.51514,1
-99.25035,4025.34277,4
-99.0456848,4126.274,4
-98.49333,1182.19,1
-98.43859,4423.884,4
-98.39844,4006.10986,4
-98.27017,4087.78223,4
-97.8795547,1129.44,1
-97.81819,4048.72534,4
-97.7039261,4249.078,4
-97.49697,3896.8374,4
-97.41554,3848.337,4
-97.02776,4348.195,4
-97.02396,4058.029,4
-97.01487,4101.87549,4
-96.64884,3959.76636,4
-96.38866,3925.57056,4
-96.22761,1211.99683,1
-96.097435,4088.715,4
-95.9699249,3877.97021,4
-95.71111,3978.30127,4
-95.70425,4033.57715,4
-95.64214,1246.209,1
-95.33973,3928.21924,4
-95.27251,4049.924,4
-94.34846,1066.63818,1
-93.9782639,3913.01782,4
-93.89056,1211.3634,1
-93.41072,1170.61475,1
-93.2725754,4112.415,4
-93.12681,4164.722,4
-93.07068,3962.10059,4
-92.98539,4050.61865,4
