Ch1 Amplitude,Ch2 Amplitude,Cluster
410.939545,4585.10547,1
411.176361,4772.607,1
414.171722,4718.33936,1
423.986,4619.07568,1
427.7066,4765.987,1
428.7169,3822.31836,1
429.482544,4873.74561,1
429.50116,4717.383,1
429.806854,4670.108,1
430.5784,4740.964,1
432.254059,4581.32227,1
432.587036,4532.303,1
433.642181,4670.323,1
434.581757,4494.221,1
434.933167,4548.952,1
437.875031,4307.39648,1
438.346,4585.73438,1
438.8955,4968.897,1
440.112732,4502.725,1
440.207428,4613.4165,1
440.7649,4812.608,1
441.4575,4407.28027,1
441.669159,4603.166,1
441.8421,4624.31641,1
441.847748,4499.099,1
442.5256,4679.843,1
442.533783,4866.481,1
442.9275,4804.06543,1
443.140747,4623.623,1
443.1892,4818.36133,1
443.888763,4695.14844,1
445.093018,4389.50732,1
445.208954,4535.451,1
445.620819,4604.67041,1
446.216431,4919.061,1
446.72702,4613.67432,1
447.008179,4640.61328,1
447.139069,4736.396,1
447.4868,4701.97949,1
447.623657,5145.489,1
447.6867,4586.50146,1
447.711,4512.2373,1
448.4549,5677.52637,1
448.499,4534.57,1
448.542053,4671.93,1
448.779,4607.44,1
449.481445,4714.54248,1
449.7934,4913.63,1
449.817657,4909.25049,1
449.955841,4670.947,1
450.05658,4802.791,1
450.318237,4585.06641,1
450.853668,4532.615,1
451.047333,4446.588,1
451.073181,4647.14453,1
451.3862,5193.752,1
451.618927,4600.372,1
451.7799,4808.75049,1
451.7901,4385.631,1
452.037231,4762.9624,1
452.41507,4646.36,1
452.5965,4408.039,1
452.622345,4534.22461,1
453.007721,4507.09668,1
453.020447,4560.251,1
453.259277,4506.172,1
453.334625,4550.23975,1
453.350555,4593.842,1
453.512726,4712.842,1
453.803223,5168.355,1
454.037079,4553.829,1
455.085052,4606.611,1
455.380157,4658.901,1
455.884552,4969.95264,1
456.247925,5032,1
456.255676,4481.99072,1
456.416229,5026.47168,1
456.49527,4728.001,1
456.697235,4731.6543,1
456.710144,4619.28564,1
456.931,4608.93555,1
456.984375,4540.74658,1
457.05307,4703.516,1
457.09082,4333.38232,1
457.226471,4747.41943,1
457.53717,4595.17432,1
457.580383,4877.19336,1
457.582123,4836.078,1
457.62146,4551.057,1
457.652863,4865.345,1
457.836121,4581.63232,1
457.966827,4589.253,1
457.979858,4905.75,1
458.212219,4867.70654,1
458.432556,4669.70264,1
458.552,4733.50928,1
458.663025,4651.8,1
459.2812,4722.11865,1
459.344543,4589.21729,1
459.590973,4479.204,1
459.8829,4493.999,1
459.903259,4458.03857,1
459.9329,4724.47754,1
460.219666,4686.22754,1
460.275269,4464.51172,1
460.313,4677.05371,1
460.341675,4646.4585,1
460.454437,4533.128,1
460.559845,4720.05566,1
460.627869,4859.39453,1
460.7464,4929.161,1
460.927582,4698.986,1
461.206573,4473.14453,1
461.444855,4972.33057,1
461.615356,4914.733,1
461.6318,4911.95557,1
461.6968,4595.14844,1
461.7194,4502.039,1
461.8044,4798.769,1
462.1619,4411.21729,1
462.1679,5254.228,1
462.273254,4408.334,1
462.346527,4427.791,1
462.460663,4617.378,1
462.506561,4784.107,1
462.6787,4729.41748,1
462.831879,4608.89746,1
462.8385,4721.083,1
462.8696,4485.01563,1
463.103546,4463.83,1
463.203552,4564.214,1
463.371826,4624.20459,1
463.3732,4825.13965,1
463.408356,4760.361,1
463.486847,4616.736,1
463.52533,4609.198,1
463.596741,4733.35,1
463.802917,4431.513,1
463.88092,4702.663,1
463.8844,4654.406,1
464.014221,5072.861,1
464.087341,4556.58838,1
464.1017,4417.59473,1
464.144135,5067.486,1
464.275818,4858.60449,1
464.3097,4687.921,1
464.3251,4978.61475,1
464.44165,5252.458,1
464.506134,4662.424,1
464.584564,4456.402,1
464.601074,5012.276,1
464.8163,4779.442,1
465.000519,4588.2915,1
465.038422,4675.3,1
465.063,4319.627,1
465.106476,4671.47656,1
465.1634,4918.075,1
465.373016,4592.66748,1
465.588654,4642.716,1
465.618042,4599.713,1
465.6265,4688.452,1
465.668854,4644.057,1
465.874237,4637.843,1
466.094971,4789.0127,1
466.222717,4728.379,1
466.27536,4522.06738,1
466.378021,4540.38574,1
466.424377,4952.29443,1
466.658661,4569.317,1
466.8106,4505.547,1
466.834351,4722.413,1
467.078949,4659.58252,1
467.171661,4903.96045,1
467.300537,5232.63,1
467.3484,4620.56445,1
467.6362,4523.383,1
467.868927,4514.1543,1
467.9042,4834.955,1
467.9621,4305.191,1
467.963837,4615.172,1
467.964447,4965.782,1
468.389282,4648.59766,1
468.54895,4748.936,1
468.570923,4689.448,1
468.6434,4400.98633,1
468.6556,4431.893,1
468.8282,4582.155,1
468.8465,4614.88867,1
468.9128,4581.364,1
468.918182,4825.189,1
468.9897,4768.5415,1
469.327179,4950.98145,1
469.384338,4673.341,1
469.44873,4491.47,1
469.4862,4751.162,1
469.5974,4543.9873,1
469.670563,4523.833,1
469.690979,4546.032,1
469.756165,4802.4624,1
469.801025,4689.0293,1
469.809875,4729.187,1
470.188263,4404.258,1
470.225616,4700.25732,1
470.273743,4821.151,1
470.294464,4742.67041,1
470.413879,4525.69,1
470.534058,5839.91943,1
470.5571,4977.276,1
470.565063,4371.96533,1
470.702362,4842.031,1
470.844482,4825.89941,1
470.883942,4354.37,1
470.8864,4743.972,1
470.9167,5094.05225,1
471.031464,4771.98926,1
471.040222,4698.48633,1
471.067139,4668.712,1
471.0983,4822.90869,1
471.13324,4549.4917,1
471.1483,4886.41162,1
471.257019,4410.904,1
471.268829,4890.58643,1
471.4643,4753.78857,1
471.504242,4861.205,1
471.61615,5023.014,1
471.737061,4928.106,1
471.829742,4651.534,1
471.908234,4782.273,1
471.983063,4985.235,1
471.983368,4730.147,1
