Ch1 Amplitude,Ch2 Amplitude,Cluster
-211.488251,4477.318,1
-211.210739,4683.12549,1
-207.782013,4530.38135,1
-207.557785,4444.21,1
-207.128464,4149.95752,1
-206.4418,4522.273,1
-202.308777,4636.29346,1
-201.704773,4620.977,1
-199.939117,4554.845,1
-196.7808,4704.5127,1
-195.711685,4589.64063,1
-193.852371,4696.537,1
-193.640976,4627.22656,1
-193.061325,4695.973,1
-192.730743,4243.20068,1
-191.986374,4340.7915,1
-191.93985,4815.84229,1
-191.818024,4588.79541,1
-191.735916,4286.0127,1
-191.467331,4387.447,1
-191.343765,4374.08252,1
-190.7893,4499.03125,1
-190.476227,4521.049,1
-190.042877,4356.58,1
-189.659424,4472.17969,1
-189.631058,4346.996,1
-188.9453,4371.304,1
-188.2343,4595.94238,1
-188.173538,4550.159,1
-187.387161,4534.144,1
-186.858856,4443.868,1
-186.7292,4615.341,1
-186.648117,4718.48438,1
-186.547562,4578.14258,1
-185.714325,4534.151,1
-185.579163,4543.136,1
-185.484787,4659.753,1
-185.32135,4698.40674,1
-185.190567,4317.12646,1
-185.086166,4430.31738,1
-184.5581,4859.54053,1
-184.508621,4568.153,1
-183.933487,4288.75,1
-183.620209,4684.017,1
-183.2684,4403.42334,1
-183.217957,4190.90527,1
-183.00444,4492.08252,1
-182.996048,4362.036,1
-182.9808,4254.749,1
-182.84259,4586.688,1
-182.713821,4321.605,1
-182.690186,4380.78857,1
-182.464188,4557.006,1
-182.444031,4474.37451,1
-182.2591,4300.79541,1
-181.856979,4263.567,1
-181.707886,4433.05859,1
-181.5211,3871.44434,1
-181.489716,4387.92969,1
-181.351242,4511.02539,1
-181.314423,4626.727,1
-181.148422,4071.24048,1
-180.980347,4883.10059,1
-180.814072,4116.532,1
-180.624786,4521.657,1
-180.579224,4890.60742,1
-180.272629,4808.023,1
-180.198471,4522.123,1
-180.158218,4685.84131,1
-180.041626,4432.574,1
-179.414322,4518.91064,1
-179.3174,4184.40234,1
-179.180069,4507.429,1
-179.043945,4560.25049,1
-179.033066,4495.25146,1
-178.914917,4506.239,1
-178.8739,4515.243,1
-178.3749,4674.142,1
-178.238922,4598.652,1
-178.2341,4251.186,1
-178.136719,4704.85938,1
-178.01767,4482.367,1
-177.90506,4155.21729,1
-177.8316,4645.92334,1
-177.740829,4466.594,1
-177.684616,4596.691,1
-177.42482,4387.56641,1
-177.351791,4507.619,1
-177.174316,4435.79248,1
-177.055374,4368.202,1
-177.007019,4557.77246,1
-176.900131,4231.481,1
-176.783463,4250.402,1
-176.754059,4293.82031,1
-176.2683,4776.0293,1
-176.062683,4647.34668,1
-175.584351,4353.50439,1
-175.553436,4375.51563,1
-175.491028,4142.17,1
-175.4029,4397.77051,1
-175.321808,4505.072,1
-175.296783,4299.6416,1
-175.0883,4381.49951,1
-174.767029,4554.70752,1
-174.751,4570.976,1
-174.747787,4455.03174,1
-174.735352,4676.859,1
-174.690826,4272.49561,1
-174.451736,4535.53467,1
-174.0513,4469.396,1
-174.016083,4551.653,1
-174.004333,4749.03857,1
-173.9826,4647.70166,1
-173.694321,4449.019,1
-173.648178,4430.01025,1
-173.5723,4366.369,1
-172.998032,4506.82959,1
-172.845413,4636.42773,1
-172.83371,4663.17,1
-172.614,4240.321,1
-172.613586,4053.63428,1
-172.507492,4297.816,1
-172.163177,4426.73047,1
-172.143051,4673.087,1
-172.091919,4352.005,1
-171.833008,4215.22363,1
-171.737427,4569.63,1
-171.694183,4209.69141,1
-171.652542,4546.46875,1
-171.6071,4288.141,1
-171.5385,4265.932,1
-171.474808,4463.17432,1
-171.398117,4768.576,1
-171.3577,4553.74658,1
-171.351959,4277.8623,1
-171.33992,4221.35352,1
-171.29184,4808.51074,1
-171.245163,4507.528,1
-171.219757,4247.83154,1
-171.09,4498.11865,1
-170.982742,4429.58,1
-170.72113,4397.051,1
-170.707,4391.30225,1
-170.661087,4425.08447,1
-170.6129,4434.393,1
-170.552933,4536.047,1
-170.4367,4468.777,1
-170.434891,4765.522,1
-170.385468,4497.346,1
-170.3701,4339.6377,1
-170.311279,4754.12744,1
-170.281067,4544.858,1
-170.14827,4525.93359,1
-170.08432,4586.1665,1
-169.9526,4531.79541,1
-169.866928,4390.121,1
-169.850677,4695.0415,1
-169.786819,4635.342,1
-169.781479,4204.129,1
-169.73941,4454.268,1
-169.660461,4091.4856,1
-169.633652,4232.637,1
-169.601761,4209.39258,1
-169.537079,4413.88867,1
-169.474976,4769.513,1
-169.395035,4807.27051,1
-169.392563,4189.517,1
-169.3215,4539.327,1
-169.122925,4640.24951,1
-169.094788,4767.03271,1
-168.750824,4328.84961,1
-168.739288,4202.631,1
-168.6871,4547.93945,1
-168.647873,4334.081,1
-168.629959,4525.91455,1
-168.5973,4174.68,1
-168.561981,4623.482,1
-168.4237,4380.72168,1
-168.378845,4363.881,1
-168.323074,4525.06,1
-168.123444,4290.112,1
-168.10968,4182.00146,1
-168.0215,4278.82959,1
-167.921524,4386.055,1
-167.893,4420.84961,1
-167.8409,4369.13574,1
-167.821045,4490.949,1
-167.7868,4444.3,1
-167.72728,4514.50049,1
-167.70401,4405.4707,1
-167.636566,4289.088,1
-167.562332,4811.988,1
-167.472748,4425.777,1
-167.470322,4480.0625,1
-167.383835,4475.47168,1
-167.372482,4152.78125,1
-167.334412,4540.421,1
-167.271561,4266.50146,1
-167.142029,4311.2124,1
-167.129776,4390.84668,1
-167.022751,4382.018,1
-167.002319,3985.24072,1
-166.994751,4459.46729,1
-166.9741,4231.78467,1
-166.897522,4577.007,1
-166.7652,4428.976,1
-166.717392,4536.054,1
-166.712128,4477.044,1
-166.705185,4556.508,1
-166.643677,4177.29,1
-166.153168,4601.78125,1
-166.091736,4200.76367,1
-165.889908,4228.72559,1
-165.718842,4483.62549,1
-165.681046,4579.13428,1
-165.663544,4402.27051,1
-165.564835,4631.75,1
-165.524536,4400.843,1
-165.458984,3978.12134,1
-165.457336,4453.633,1
-165.337173,4365.05859,1
-165.104462,4067.31738,1
-165.062759,4164.231,1
-165.009232,4089.65186,1
-164.799881,4051.90259,1
-164.768173,4657.247,1
-164.7258,4414.877,1
-164.68573,4355.388,1
-164.650177,4571.96436,1
-164.44725,4285.71338,1
-164.438126,4396.24561,1
-164.419724,4199.09326,1
-164.412323,4153.12744,1
-164.38237,4391.44629,1
-164.286163,4530.44727,1
-164.239319,4315.05,1
-164.189163,4481.23975,1
-164.0882,4735.21631,1
-163.816879,4638.25635,1
-163.795624,4469.69531,1
-163.769638,4838.154,1
-163.706818,4473.84375,1
-163.669159,4202.83447,1
-163.61676,4176.875,1
-163.5742,4549.126,1
-163.565231,4189.59473,1
-163.527679,4490.07031,1
-163.467728,4396.08057,1
-163.4303,4262.233,1
-163.378662,4359.26367,1
-163.3035,4168.68359,1
-163.153687,4233.284,1
-163.1285,4615.678,1
-163.031677,4425.43848,1
-163.018509,4300.857,1
-162.972183,4604.07861,1
-162.9232,4449.80225,1
-162.921051,4381.67871,1
-162.8395,4414.483,1
-162.821487,4553.30225,1
-162.739624,4535.651,1
-162.6165,4292.23926,1
-162.509323,4478.68262,1
-162.504,4320.343,1
-162.473419,4437.878,1
-162.458466,4562.91,1
-162.391708,4416.261,1
-162.3836,4636.225,1
-162.367035,4295.37842,1
-162.366882,4741.837,1
-162.362122,4364.08936,1
-162.285431,4478.054,1
-162.2775,4465.695,1
-162.155136,4347.11768,1
-162.093109,4256.626,1
-162.089127,4396.92,1
-162.001236,4210.6665,1
-161.94809,4168.58154,1
-161.940933,4615.029,1
-161.913483,4494.44434,1
-161.894928,4505.11426,1
-161.893036,4503.253,1
-161.883347,4503.055,1
-161.83609,4692.803,1
-161.824066,4266.74756,1
-161.800415,4423.46826,1
-161.764572,4305.086,1
-161.687088,4632.95557,1
-161.656311,4421.245,1
-161.63205,4267.09,1
-161.5312,4649.05566,1
-161.424408,4318.149,1
-161.3434,4533.957,1
-161.331711,4627.09766,1
-161.311462,3947.1853,1
-161.3071,4562.271,1
-161.297836,4297.86865,1
-161.192337,4549.9043,1
-161.133392,4577.096,1
-160.906738,4360.72168,1
-160.899445,4507.241,1
-160.886826,4502.58447,1
-160.878113,4286.60645,1
-160.837067,4299.36328,1
-160.831192,4220.90625,1
-160.815536,4560.67871,1
-160.786362,4342.019,1
-160.519485,4530.938,1
-160.474136,4402.54,1
-160.466263,4714.586,1
-160.4467,4329.173,1
-160.327454,4422.52051,1
-160.29808,4187.885,1
-160.257416,4431.537,1
-160.254883,4313.85547,1
-160.252579,4642.90039,1
-160.200882,4468.52051,1
-160.188446,4298.79248,1
-160.183151,4554.31445,1
-160.130722,4096.761,1
-159.98999,4388.40137,1
-159.969177,4106.63867,1
-159.954056,4194.80127,1
-159.936966,4493.88,1
-159.894165,4309.714,1
-159.860428,4577.184,1
-159.853714,4756.028,1
-159.838577,4576.23145,1
-159.775467,4722.26855,1
-159.654892,4297.98975,1
-159.643143,4526.318,1
-159.596756,4411.407,1
-159.58931,4258.80762,1
-159.577347,4795.799,1
-159.521912,4550.77539,1
-159.4715,4569.78125,1
-159.441788,4494.52246,1
-159.401474,4390.76855,1
-159.377563,4582.447,1
-159.3669,4397.21045,1
-159.327042,4210.965,1
-159.295731,4233.593,1
-159.21991,4512.50439,1
-159.177582,4292.41748,1
-159.158875,4413.69434,1
-159.128922,4277.14844,1
-158.966766,4464.01074,1
-158.959778,4852.32959,1
-158.9394,4529.17725,1
-158.875351,4459.416,1
-158.8617,4641.737,1
-158.853149,4233.676,1
-158.821182,4316.74756,1
-158.815216,4638.875,1
-158.801208,4317.7085,1
-158.778152,4252.122,1
-158.70192,4367.78857,1
-158.589249,4080.93066,1
-158.585556,4261.8623,1
-158.580643,4690.82666,1
-158.573792,4250.22168,1
-158.552658,4521.451,1
-158.551865,4672.36865,1
-158.543076,4641.21875,1
-158.5335,4293.925,1
-158.529327,4288.17871,1
-158.511841,4372.59229,1
-158.508774,4362.31,1
-158.34845,4150.61426,1
-158.305344,4399.10352,1
-158.284317,4451.49756,1
-158.26593,4841.34131,1
-158.2356,3745.427,1
-158.219116,4432.52441,1
-158.20137,4520.70264,1
-158.1991,4467.174,1
-158.188614,4250.285,1
-158.167145,4246.36768,1
-158.149429,4322.40137,1
-158.145477,4369.26563,1
-158.107834,4378.88037,1
-158.093063,4683.72168,1
-158.085876,4174.495,1
-158.069382,4617.699,1
-158.068375,4545.887,1
-158.006622,4694.372,1
-157.978775,4561.07861,1
-157.950729,4407.116,1
-157.942352,4242.0415,1
-157.925232,4588.95752,1
-157.846634,4202.66943,1
-157.807358,4678.17139,1
-157.798035,4681.71826,1
-157.790833,4447.70459,1
-157.789871,4448.577,1
-157.774063,4673.431,1
-157.665741,4098.01172,1
-157.64769,4418.09766,1
-157.636047,4455.278,1
-157.608429,4107.472,1
-157.589188,4367.86475,1
-157.502625,4297.014,1
-157.470291,4462.05469,1
-157.450974,4551.352,1
-157.448074,4458.0293,1
-157.426559,4547.9707,1
-157.415466,4330.34033,1
-157.38269,4372.743,1
-157.365662,4418.75732,1
-157.342239,4374.15527,1
-157.3266,4596.112,1
-157.301529,4390.21631,1
-157.165558,4154.56934,1
-157.120346,4076.38232,1
-157.011627,4131.29053,1
-157.011185,4379.63135,1
-156.95462,4744.324,1
-156.9494,4700.935,1
-156.9307,4425.498,1
-156.924881,4290.65771,1
-156.898148,4349.50635,1
-156.858612,4427.219,1
-156.79982,4132.14063,1
-156.769592,4359.79736,1
-156.758942,4300.068,1
-156.718826,4326.324,1
-156.66362,4495.527,1
-156.6468,4389.37842,1
-156.5714,4661.024,1
-156.49408,4276.19336,1
-156.413513,4272.57,1
-156.412964,4249.67041,1
-156.358,4381.118,1
-156.357071,4023.45142,1
-156.316727,4425.078,1
-156.295624,4662.512,1
-156.267044,4421.56641,1
-156.262238,4288.752,1
-156.256226,4302.01172,1
-156.23555,4693.139,1
-156.133621,4325.728,1
-156.002747,4421.78,1
-155.982147,4240.33936,1
-155.951614,4447.022,1
-155.943359,4637.309,1
-155.896683,4244.794,1
-155.89418,4420.126,1
-155.853241,4490.77539,1
-155.846252,4156.93945,1
-155.805664,4363.37549,1
-155.799255,4369.794,1
-155.762161,4282.383,1
-155.760513,4413.68,1
-155.743637,4242.733,1
-155.615952,4718.28271,1
-155.587723,4008.806,1
-155.571869,4032.89014,1
-155.563354,4897.428,1
-155.544617,4096.28564,1
-155.506332,4349.513,1
-155.490067,4087.0752,1
-155.434845,4352.65674,1
-155.399734,4242.331,1
-155.386261,4600.6543,1
-155.374313,4254.17773,1
-155.36731,4642.263,1
-155.3538,4434.148,1
-155.349823,4638.73145,1
-155.342712,4646.739,1
-155.321,4209.82373,1
-155.320267,4400.26758,1
-155.302078,4335.606,1
-155.284836,4278.83,1
-155.26004,4265.75928,1
-155.231415,4348.204,1
-155.223053,4246.50928,1
-155.210114,4142.312,1
-155.2029,4255.76758,1
-155.169113,4227.42871,1
-155.149918,4014.80786,1
-155.1431,4493.743,1
-155.137878,4211.385,1
-155.097946,4312.665,1
-155.082169,4350.86133,1
-155.058319,4219.66748,1
-155.031387,4345.84961,1
-154.996033,4294.397,1
-154.939789,4284.13525,1
-154.925919,4260.21338,1
-154.871185,4398.349,1
-154.853424,4069.47632,1
-154.839951,4362.854,1
-154.824249,4693.42529,1
-154.741791,4136.313,1
-154.72905,4484.574,1
-154.726334,4244.872,1
-154.661057,4628.467,1
-154.61261,4351.98242,1
-154.5511,4100.92432,1
-154.538666,4533.80859,1
-154.489532,4408.5083,1
-154.46019,4641.231,1
-154.448685,4533.30273,1
-154.430679,4581.27539,1
-154.409424,4535.947,1
-154.4021,4417.75635,1
-154.372742,4348.399,1
-154.327087,4174.10742,1
-154.3191,4315.556,1
-154.3155,4561.931,1
-154.299789,4483.74658,1
-154.2773,4399.12,1
-154.20993,4184.546,1
-154.157623,4940.7124,1
-154.102646,4156.667,1
-154.096573,4327.452,1
-154.053589,4056.49731,1
-154.0436,4166.005,1
-154.0401,4357.57129,1
-154.019,4572.7373,1
-153.99231,4284.37256,1
-153.941315,4275.457,1
-153.940186,4481.344,1
-153.906052,4752.635,1
-153.84874,4290.34668,1
-153.8384,4248.38428,1
-153.838379,4531.53857,1
-153.835861,4454.069,1
-153.826889,4163.53662,1
-153.811218,4364.71631,1
-153.783615,4800.162,1
-153.744263,4154.2583,1
-153.737411,4419.78174,1
-153.692535,4208.31445,1
-153.663391,4261.391,1
-153.633514,4511.16162,1
-153.61528,4304.1,1
-153.595871,4159.80957,1
-153.567932,4659.91162,1
-153.507431,4532.16064,1
-153.50351,4488.644,1
-153.48851,4511.383,1
-153.4821,4349.638,1
-153.428787,4884.946,1
-153.37146,4269.071,1
-153.347549,4233.563,1
-153.326752,4222.91455,1
-153.3089,4565.7124,1
-153.30571,4165.213,1
-153.215973,4261.58447,1
-153.204437,4372.6626,1
-153.173813,4371.7915,1
-153.1699,4419.62256,1
-153.13797,4317.488,1
-153.1322,4207.928,1
-153.088486,4342.475,1
-153.085709,4136.598,1
-153.085037,4502.65332,1
-153.084564,4219.23975,1
-153.0743,4637.682,1
-153.0542,4124.34229,1
-153.030151,4394.109,1
-153.025757,4167.047,1
-152.912888,4504.48,1
-152.862274,4332.557,1
-152.836853,4391.609,1
-152.825089,4264.524,1
-152.792114,4435.82568,1
-152.784012,4315.92041,1
-152.75264,4293.69336,1
-152.742432,4266.10547,1
-152.688629,4120.251,1
-152.685013,4425.291,1
-152.673782,4596.05029,1
-152.627747,4374.60254,1
-152.602173,4049.871,1
-152.565475,4395.21,1
-152.544952,4615.00244,1
-152.542038,4598.86572,1
-152.4871,4338.239,1
-152.4673,3919.99854,1
-152.465073,4191.50635,1
-152.461578,4046.62085,1
-152.458176,4415.939,1
-152.435974,4103.482,1
-152.435638,4348.791,1
-152.397385,4730.449,1
-152.380249,4466.486,1
-152.36142,4527.14063,1
-152.322968,4529.7583,1
-152.320129,4624.867,1
-152.272522,4199.59766,1
-152.251877,4338.262,1
-152.2267,4436.245,1
-152.21579,4055.06079,1
-152.131775,4110.428,1
-152.1273,4273.066,1
-152.1231,4551.697,1
-152.11908,4131.285,1
-152.117523,4582.956,1
-152.0931,4494.639,1
-152.091446,4542.658,1
-152.07608,4242.2373,1
-152.048,4422.455,1
-152.038773,4445.89746,1
-152.005829,4179.91455,1
-151.979065,4206.878,1
-151.9751,4154.404,1
-151.973755,4749.93945,1
-151.920975,4070.80322,1
-151.882477,4369.9585,1
-151.858322,4628.674,1
-151.839783,4094.5957,1
-151.834183,4498.135,1
-151.828735,4466.68066,1
-151.828247,4695.40869,1
-151.82077,4490.09473,1
-151.8146,4391.30371,1
-151.811157,4463.07959,1
-151.798645,4474.697,1
-151.793182,4450.7085,1
-151.79248,4549.261,1
-151.7719,4315.311,1
-151.762512,4447.192,1
-151.744949,4227.19434,1
-151.725891,4472.15674,1
-151.687149,4444.72754,1
-151.682755,4586.756,1
-151.679565,4236.53271,1
-151.596848,4332.357,1
-151.582047,4347.92871,1
-151.561783,4587.908,1
-151.495575,4178.68457,1
-151.479111,4589.333,1
-151.445526,4261.458,1
-151.398788,4472.361,1
-151.38652,4217.817,1
-151.345245,4677.638,1
-151.3271,4252.627,1
-151.321915,4270.30664,1
-151.3188,4476.405,1
-151.316025,4711.91064,1
-151.3065,4222.62549,1
-151.295029,4322.913,1
-151.286011,4568.459,1
-151.2649,4300.668,1
-151.2555,4570.581,1
-151.2546,4567.575,1
-151.1831,4703.55127,1
-151.1581,4526.12842,1
-151.152328,4625.27539,1
-151.149292,4306.869,1
-151.12854,4334.442,1
-151.125076,4430.58154,1
-151.114487,4230.186,1
-151.075958,4411.881,1
-151.053574,4610.76855,1
-150.995346,4141.566,1
-150.9949,4211.06836,1
-150.911621,4167.346,1
-150.9072,4410.913,1
-150.895126,4433.363,1
-150.867142,4431.856,1
-150.861755,4186.627,1
-150.7676,4325.231,1
-150.766,4041.12549,1
-150.708984,4282.182,1
-150.618546,4486.96729,1
-150.613312,4136.76855,1
-150.5762,4293.59131,1
-150.535919,4537.572,1
-150.517227,4338.424,1
-150.504288,4382.772,1
-150.493332,4665.102,1
-150.4818,4088.67944,1
-150.445084,4215.869,1
-150.438431,4216.78564,1
-150.403915,4570.7627,1
-150.39328,4277.004,1
-150.366211,4484.329,1
-150.351929,4299.03125,1
-150.330521,4396.80762,1
-150.328339,4181.97949,1
-150.32634,4145.99854,1
-150.322662,4413.049,1
-150.320358,4501.34326,1
-150.30899,4248.125,1
-150.289,4386.15039,1
-150.286713,4211.135,1
-150.265472,4208.51074,1
-150.26062,4576.86963,1
-150.251221,4270.11328,1
-150.219788,4279.99854,1
-150.141617,4385.88965,1
-150.128,4357.00439,1
-150.126114,4523.14,1
-150.117035,4326.867,1
-150.071289,4223.01367,1
-150.053238,4245.52637,1
-150.045563,4554.33643,1
-150.037354,4236.715,1
-150.007187,4734.059,1
-149.979111,4504.329,1
-149.976822,4558.126,1
-149.969666,4425.30371,1
-149.9606,4639.30859,1
-149.954834,4460.31055,1
-149.912918,4273.192,1
-149.895767,4208.53857,1
-149.878571,4082.78125,1
-149.87178,4462.13525,1
-149.862991,4288.72461,1
-149.860489,4000.94116,1
-149.846039,4453.228,1
-149.831085,4377.666,1
-149.827545,4445.174,1
-149.817856,4491.34766,1
-149.779236,4504.92041,1
-149.749969,4740.058,1
-149.743423,4568.158,1
-149.725616,4327.92041,1
-149.723679,4542.42236,1
-149.703537,4116.214,1
-149.695984,4022.38062,1
-149.689865,4367.484,1
-149.682861,4309.45752,1
-149.655212,4213.64648,1
-149.64003,4368.545,1
-149.626892,4722.44336,1
-149.578766,4509.154,1
-149.487762,4069.42139,1
-149.4713,4271.42725,1
-149.457092,4733.84033,1
-149.453781,4538.456,1
-149.450958,4432.471,1
-149.44841,4247.33154,1
-149.440781,4668.24854,1
-149.42984,4757.92139,1
-149.412659,4347.547,1
-149.3961,4492.50146,1
-149.369476,4572.48926,1
-149.35997,4435.77246,1
-149.357361,4381.471,1
-149.299423,4202.911,1
-149.2615,4492.673,1
-149.247543,4502.84863,1
-149.244278,4321.458,1
-149.227234,4266.933,1
-149.196335,4392.88,1
-149.190948,4484.32666,1
-149.1908,4100.487,1
-149.18721,4665.432,1
-149.1795,4279.708,1
-149.159088,4307.70947,1
-149.14325,4441.46729,1
-149.142487,4414.97656,1
-149.04509,4419.31641,1
-149.036942,3996.67725,1
-149.0152,4432.95264,1
-148.993881,4085.52734,1
-148.9733,4656.797,1
-148.96022,4410.619,1
-148.949036,4347.69,1
-148.921967,4335.82471,1
-148.911255,3976.27051,1
-148.880463,4439.47656,1
-148.857712,4591.18848,1
-148.810837,4145.26758,1
-148.785,4292.301,1
-148.781982,4321.526,1
-148.7745,3930.40967,1
-148.759079,4347.388,1
-148.72876,4379.418,1
-148.723068,4438.086,1
-148.669724,4473.905,1
-148.656479,4255.92432,1
-148.634949,4205.052,1
-148.620361,4179.10254,1
-148.615616,4109.398,1
-148.588364,4504.588,1
-148.57756,4521.743,1
-148.439972,3848.44458,1
-148.435638,4592.279,1
-148.396286,4101.307,1
-148.379166,4377.941,1
-148.36676,4308.17139,1
-148.365784,4436.37939,1
-148.331177,4639.8374,1
-148.329254,4524.386,1
-148.3268,4193.11572,1
-148.305267,4107.0166,1
-148.268555,4379.744,1
-148.265717,4563.63037,1
