Ch1 Amplitude,Ch2 Amplitude,Cluster
-353.4902,3518.861,1
-351.852448,3411.98267,1
-348.813,3327.84839,1
-348.684235,3389.876,1
-347.142334,3419.478,1
-347.093719,3242.08325,1
-345.6594,3340.23486,1
-343.787964,3355.815,1
-343.553467,3342.67358,1
-342.830444,3295.72559,1
-342.603058,3292.48853,1
-341.926025,3352.35059,1
-341.532745,3363.21973,1
-341.323883,3329.21875,1
-341.2481,3528.472,1
-339.916565,3626.01685,1
-339.4348,3480.60767,1
-339.431641,3273.14551,1
-338.963623,3266.153,1
-338.867035,3134.1792,1
-338.861633,3353.15527,1
-338.346069,3380.4873,1
-338.199982,3464.33374,1
-338.192627,3404.93921,1
-338.11496,3387.00244,1
-338.112427,3378.101,1
-337.9946,3538.5188,1
-337.811676,3360.24829,1
-337.4271,3416.57666,1
-337.216644,3258.82666,1
-337.119354,3252.83984,1
-336.896118,3377.27246,1
-336.682465,3462.326,1
-336.60556,3322.97217,1
-336.55307,3528.70776,1
-336.470551,3352.31079,1
-336.413025,3460.076,1
-336.320221,3454.62231,1
-336.2809,3297.587,1
-336.277283,3365.26245,1
-336.254333,3529.83,1
-336.106567,3608.87915,1
-336.021484,3493.68262,1
-335.997864,3390.35059,1
-335.7632,3263.89258,1
-335.6566,3301.10083,1
-335.651123,3542.44434,1
-335.6034,3326.46851,1
-335.441467,3435.03833,1
-335.433533,3359.84424,1
-335.377472,3507.371,1
-335.284454,3589.59424,1
-334.8533,3402.53931,1
-334.839081,3415.07056,1
-334.792023,3478.87451,1
-334.786163,3279.813,1
-334.4686,3322.15967,1
-334.446472,3448.68457,1
-334.099426,3280.18286,1
-334.034943,3524.50952,1
-333.9477,3255.756,1
-333.739,3282.07544,1
-333.7246,3557.41626,1
-333.700562,3306.26221,1
-333.630463,3516.21069,1
-333.624146,3444.49268,1
-333.601318,3218.58813,1
-333.376831,3473.42627,1
-333.350281,3369.10449,1
-333.35025,3451.53467,1
-333.327271,3411.764,1
-333.1308,3459.05737,1
-332.9347,3453.14819,1
-332.741272,3433.99243,1
-332.6353,3173.05566,1
-332.540558,3421.22363,1
-332.493439,3201.59668,1
-332.348328,3469.99268,1
-332.3395,3289.896,1
-332.24762,3461.92432,1
-332.1465,3337.39429,1
-332.111664,3349.00122,1
-332.099823,3362.93677,1
-331.956146,3523.21436,1
-331.94696,3371.477,1
-331.832916,3308.33228,1
-331.817566,3355.531,1
-331.523132,3359.65234,1
-331.4336,3214.742,1
-331.432556,3401.39087,1
-331.4161,3443.79077,1
-331.363281,3375.85547,1
-331.258423,3219.70532,1
-331.0685,3405.64355,1
-330.9137,3375.91821,1
-330.7696,3259.71436,1
-330.7239,3360.89429,1
-330.5961,3330.89087,1
-330.51004,3472.07666,1
-330.395538,3401.70972,1
-330.3847,3304.7998,1
-330.20108,3261.71313,1
-330.045654,3346.755,1
-330.012238,3219.38281,1
-329.893921,3364.69214,1
-329.7931,3421.6333,1
-329.3361,3262.503,1
-329.274445,3155.55029,1
-329.211,3232.6106,1
-329.09906,3432.47925,1
-329.0942,3399.46924,1
-328.9611,3315.54663,1
-328.9325,3337.59473,1
-328.909058,3434.45483,1
-328.857941,3338.42383,1
-328.6926,3413.12744,1
-328.494415,3324.76929,1
-328.492157,3445.97656,1
-328.47464,3371.72852,1
-328.313232,3297.13037,1
-328.139069,3379.49316,1
-328.121582,3418.003,1
-328.018555,3280.212,1
-327.8103,3386.7063,1
-327.8036,3333.189,1
-327.6389,3287.90063,1
-327.4961,3343.87964,1
-327.398163,3314.69873,1
-327.371277,3326.079,1
-327.368256,3381.457,1
-327.3656,3254.62915,1
-327.083344,3413.96118,1
-327.070526,3339.59961,1
-327.032623,3183.13477,1
-327.0311,3252.98267,1
-326.9897,3257.49854,1
-326.981018,3306.28052,1
-326.8157,3462.14966,1
-326.7469,3274.22583,1
-326.718781,3302.57275,1
-326.655121,3214.10376,1
-326.614,3248.86865,1
-326.2938,3495.88281,1
-326.290039,3261.9353,1
-326.226837,3098.89917,1
-326.119354,3376.56836,1
-326.090118,3247.75122,1
-325.9521,3268.071,1
-325.896545,3366.032,1
-325.725342,3243.82275,1
-325.6866,3204.63525,1
-325.5219,3359.78467,1
-325.51297,3464.812,1
-325.483,3380.80054,1
-325.477081,3472.213,1
-325.391479,3452.67554,1
-325.375641,3317.896,1
-325.358246,3468.1438,1
-325.2595,3212.064,1
