Ch1 Amplitude,Ch2 Amplitude,Cluster
-597.974365,10960.8633,1
-592.3395,11109.0293,1
-591.3975,9477.49,1
-588.864746,10326.1,1
-583.4111,9930.267,1
-583.056152,10704.8066,1
-574.1428,10006.2676,1
-573.642456,10976.6143,1
-571.9942,9930.008,1
-570.2377,10179.5361,1
-563.477539,10095.4473,1
-562.5584,10091.08,1
-561.5576,10115.0273,1
-561.4002,9916.458,1
-557.9637,10707.1982,1
-556.063354,10044.0068,1
-555.045532,9881.961,1
-553.2509,10056.19,1
-550.277161,9554.814,1
-548.969543,9981.329,1
-548.777344,9880.976,1
-546.7264,10021.6016,1
-545.6134,9956.977,1
-545.0513,10103.1582,1
-544.6725,10293.4785,1
-544.589661,9648.708,1
-544.029236,10348.2852,1
-542.9052,10389.02,1
-542.587463,9381.34,1
-541.5848,9705.589,1
-540.9882,10484.8262,1
-540.985046,9973.987,1
-540.920654,10044.6162,1
-539.968567,10321.1963,1
-539.6714,9582.895,1
-538.6217,9830.343,1
-538.014465,9671.447,1
-537.7746,9230.60449,1
-537.761536,9499.297,1
-537.221741,10067.7207,1
-536.7643,9904.766,1
-536.5884,9996.737,1
-536.1204,9594.796,1
-535.259033,9677.892,1
-534.8726,10067.3955,1
-534.770142,10309.0479,1
-534.6472,9923.003,1
-533.299866,10366.24,1
-532.920349,10190.8281,1
-532.907959,9928.573,1
-531.8862,10771.9121,1
-531.6916,10044.2148,1
-531.577454,9789.60449,1
-530.229736,10043.5527,1
-528.501465,9778.96,1
-528.3791,9747.852,1
-527.409851,9853.519,1
-527.361,10516.3828,1
-527.072937,9970.971,1
-526.667542,10568.7773,1
-526.6422,10075.4336,1
-526.554138,9575.369,1
-526.506958,9781.057,1
-526.1458,10094.5088,1
-525.765564,9700.643,1
-525.756531,9770.79,1
-525.5946,9895.294,1
-525.112549,9894.446,1
-525.074036,9832.753,1
-524.8224,9779.372,1
-523.929565,9882.97949,1
-523.7112,9603.562,1
-523.7022,9852.051,1
-522.642761,9707.281,1
-522.2959,9873.749,1
-521.527039,9339.128,1
-521.2673,10234.5781,1
-520.8754,9896.003,1
-520.5545,9625.907,1
-520.412231,9674.72949,1
-520.359863,9686.738,1
-520.1698,9629.6,1
-519.9914,9931.222,1
-519.969543,9443.363,1
-519.828064,10256.7227,1
-519.3954,9643.383,1
-518.9929,10355.9395,1
-518.6336,9752.771,1
-518.348145,10190.8359,1
-517.973,10528.5605,1
-517.1429,9903.307,1
-517.0487,9876.665,1
-516.894348,9922.333,1
-516.74585,9817.617,1
-516.715942,9126.047,1
-516.645142,9889.977,1
-516.2925,9607.99,1
-516.1858,9705.785,1
-516.0942,9657.27,1
-515.76,10052.709,1
-515.3885,10279.0771,1
-515.325439,9461.856,1
-515.02655,9136.375,1
-514.825745,10094.2754,1
-514.767639,9614.511,1
-514.2819,10282.7275,1
-514.2669,10139.39,1
-513.907959,9721.072,1
-513.8122,9853.047,1
