Ch1 Amplitude,Ch2 Amplitude,Cluster
-216.659866,4425.199,1
-207.871368,4459.44043,1
-203.6988,4396.39941,1
-200.124191,4596.729,1
-197.502472,4647.929,1
-193.681625,4289.53027,1
-192.2366,4422.55029,1
-191.780533,4212.911,1
-191.646332,4578.02539,1
-190.938339,4193.6875,1
-189.22551,4466.864,1
-187.539734,4411.37842,1
-186.812271,4575.13037,1
-185.9008,4455.34229,1
-185.66748,4475.531,1
-185.594345,4247.379,1
-184.822037,4506.98145,1
-184.500717,4342.96143,1
-182.403885,4420.102,1
-180.797638,4415.332,1
-179.835785,4421.839,1
-179.413315,4343.80566,1
-179.112091,4444.33838,1
-178.46254,4515.49,1
-177.809189,4226.78027,1
-177.5566,4382.137,1
-177.0302,4420.888,1
-176.65094,4283,1
-176.1152,4281.17725,1
-175.33287,4394.37061,1
-175.1838,4447.751,1
-175.082886,4274.014,1
-174.69519,4262.201,1
-174.684418,4255.993,1
-174.3869,4139.88574,1
-174.196533,4436.383,1
-173.861328,4288.879,1
-173.6663,4341.457,1
-173.145462,4265.092,1
-172.777084,4208.591,1
-172.774918,4393.89551,1
-172.4604,4139.44727,1
-172.247589,4332.448,1
-171.963608,4490.46826,1
-171.846954,4327.08936,1
-171.723068,4104.92236,1
-171.705124,4503.1665,1
-171.657913,4402.9043,1
-171.549744,4571.10742,1
-171.059875,4464.169,1
-170.979721,4299.575,1
-170.9287,4208.886,1
-170.866653,4627.51855,1
-170.7846,4168.227,1
-170.759567,4272.12256,1
-170.627991,4150.738,1
-170.503464,4321.59375,1
-170.022247,4373.60645,1
-170.006714,4485.9873,1
-169.95018,4374.694,1
-169.847961,4443.10645,1
-169.62709,4619.525,1
-169.499557,4334.19434,1
-168.886078,4390.8623,1
-168.820633,4325.1875,1
-168.7711,4363.94043,1
-168.748154,4376.87354,1
-168.719,4290.539,1
-168.4936,4169.97168,1
-168.083069,4296.886,1
-168.077423,4120.12158,1
-167.9942,4134.048,1
-167.9084,4520.631,1
-167.673889,4161.385,1
-167.6631,4062.10718,1
-167.416946,4450.18,1
-167.25,4371.181,1
-167.2344,4459.446,1
-167.144958,4184.106,1
-167.115433,4197.6543,1
-166.768478,4161.297,1
-166.291245,4329.051,1
-166.290817,4338.84326,1
-166.015259,4231.833,1
-165.733154,4288.328,1
-165.702255,4019.922,1
-165.52533,4288.05469,1
-165.2008,4219.233,1
-165.067139,4120.35352,1
-164.912262,4328.589,1
-164.712891,4368.044,1
-164.664825,4477.392,1
-164.626465,4214.657,1
-164.465332,4303.201,1
-164.41597,4315.20068,1
-164.354874,4189.45654,1
-164.1836,4243.12744,1
-163.731415,4546.19434,1
-163.721069,4312.863,1
-163.575577,4311.364,1
-163.426727,4281.10254,1
-163.322159,4434.17969,1
-162.898239,4215.952,1
-162.786438,4457.15625,1
-162.735123,4358.765,1
-162.503677,4249.37549,1
-162.46228,4373.924,1
-162.421661,4286.15137,1
-162.382629,4361.07861,1
-162.272644,3968.296,1
-162.263214,4125.97,1
-162.1066,4156.96631,1
