Ch1 Amplitude,Ch2 Amplitude,Cluster
-795.387268,8350.223,4
-784.712769,8130.57861,4
-778.008057,8558.08,4
-768.842468,8748.953,4
-765.1785,8503.153,4
-760.597,8469.821,4
-758.3877,8258.862,4
-756.7638,8284.9,4
-755.872,8538.733,4
-751.8429,8274.322,4
-751.715759,8293.1,4
-751.5549,8415.28,4
-748.408447,7958.79834,4
-747.55304,8749.415,4
-747.084167,8224.953,4
-746.9236,8149.588,4
-745.1661,8189.42969,4
-742.2524,8528.06,4
-741.7042,8181.546,4
-741.595764,8180.16846,4
-741.114563,8430.515,4
-740.9832,8617.104,4
-740.592468,8123.52637,4
-740.4974,8342.922,4
-740.3751,8268.132,4
-740.100342,8239.547,4
-739.4213,8345.892,4
-738.4658,8211.265,4
-737.873657,8155.55762,4
-737.2996,8267.159,4
-735.6502,8646.36,4
-735.292,8076.534,4
-734.9575,8132.8916,4
-734.3158,8285.887,4
-733.9905,8132.319,4
-733.527466,8383.573,4
-733.408,8291.219,4
-732.9487,8322.112,4
-732.058167,8577.922,4
-731.803,8034.973,4
-731.068665,8134.77148,4
-730.8944,8240.439,4
-730.345947,8206.589,4
-729.9181,8061.77441,4
-729.747131,8224.958,4
-729.728455,8404.702,4
-729.578369,8269.717,4
-729.3575,7939.3584,4
-729.2483,7998.1875,4
-729.0592,8112.74268,4
-728.842651,8024.016,4
-728.70636,8403.194,4
-728.25,8168.361,4
-728.243652,8272.071,4
-728.1285,7945.35254,4
-727.4255,8023.448,4
-727.3124,8145.37451,4
-726.8328,8486.187,4
-726.727966,8434.008,4
-725.134033,8031.374,4
-724.5151,8252.694,4
-723.916,8254.211,4
-723.4961,8071.985,4
-722.5814,8013.09131,4
-722.449768,8088.97949,4
-722.3717,8132.429,4
-722.161,8331.801,4
-721.9787,8150.50146,4
-721.4799,8087.37744,4
-720.9524,8435.078,4
-720.8661,8335.454,4
-720.6063,7975.63525,4
-720.0226,8351.185,4
-719.867554,8212.14,4
-719.502441,8074.564,4
-719.0348,8268.468,4
-718.89386,8394.835,4
-718.6684,8120.5957,4
-718.5398,7957.37842,4
-718.1724,8183.096,4
-717.9296,8025.551,4
-717.4428,8515.678,4
-717.347168,8123.69727,4
-717.226868,8358.738,4
-716.7101,7847.28369,4
-716.6589,8220.072,4
-716.586853,8409.219,4
-716.364441,8261.528,4
-716.3236,8200.483,4
-716.2213,8055.38428,4
-716.171448,8195.967,4
-716.0652,7556.62,4
-715.8229,8530.937,4
-715.5608,7938.88135,4
-715.542664,8212.758,4
-715.4838,7880.381,4
-715.292847,8221.151,4
-715.275146,7813.921,4
-715.2693,8047.221,4
-715.207031,8286.063,4
-714.998535,8088.04541,4
-714.8914,8130.425,4
-714.8187,8145.863,4
-714.402039,8324.01,4
-714.21405,7945.30371,4
-714.088257,8158.313,4
-714.0879,8248.042,4
-713.6968,8352.563,4
-713.6203,7840.14258,4
-713.2723,7886.883,4
-713.2497,8292.552,4
-713.1348,8522.792,4
-712.969666,8064.89355,4
-712.8481,8473.8125,4
-712.772949,8180.201,4
-712.739,8222.289,4
-712.6967,8293.674,4
-712.6807,7878.758,4
-712.577637,8002.22949,4
-712.545044,8217.135,4
-712.4593,8020.042,4
-712.38,7946.149,4
-712.257568,8160.13135,4
-712.1912,7961.30859,4
-711.701,7736.47852,4
-711.6808,8208.914,4
