Ch1 Amplitude,Ch2 Amplitude,Cluster
-786.288269,8476.438,4
-783.6206,8763.22,4
-775.427856,8586.534,4
-772.821045,8491.723,4
-769.617249,8181.19775,4
-766.3067,8404.574,4
-761.921448,8531.693,4
-759.8998,8557.634,4
-759.4037,8344.662,4
-757.9146,8206.649,4
-755.399536,8403.472,4
-753.249634,8510.594,4
-750.2511,8316.894,4
-748.9347,8332.67,4
-748.6699,8318.535,4
-748.4922,8432.494,4
-748.47406,8267.94,4
-748.202454,8179.18945,4
-746.4538,8010.93457,4
-746.165833,8248.346,4
-744.7863,8422,4
-743.4744,8293.989,4
-743.180847,8455.354,4
-741.9779,8279.164,4
-741.6694,8492.047,4
-739.8475,8608.151,4
-739.7951,8197.335,4
-739.780334,8126.0083,4
-738.7169,8277.584,4
-738.521,8171.49756,4
-738.499146,8116.521,4
-738.295,8453.793,4
-737.982361,8622.519,4
-737.4366,8146.32568,4
-736.2102,8386.926,4
-736.0242,7990.03662,4
-735.539856,8228.954,4
-734.481445,8252.81,4
-734.306641,8307.901,4
-734.290344,8185.90967,4
-733.9134,8320.786,4
-732.438,8222.443,4
-730.9633,8344.995,4
-730.8187,8108.01367,4
-730.7999,8441.299,4
-730.4526,8162.36426,4
-729.8752,8280.959,4
-729.405457,8402.423,4
-729.2716,8134.26855,4
-728.6502,8096.77,4
-728.119263,8250.615,4
-727.6164,8407.162,4
-727.5137,8401.072,4
-727.2952,8468.076,4
-726.6605,8448.956,4
-726.3045,8104.714,4
-725.874756,8090.168,4
-725.1237,8297.253,4
-724.5704,8129.43555,4
-723.7262,8040.489,4
-723.7136,8103.32227,4
-723.499756,8151.955,4
-723.493652,8325.249,4
-722.2808,8233.085,4
-722.134949,8177.447,4
-722.011047,8034.88965,4
-721.74115,8300.77,4
-721.5107,8232.04,4
-721.3496,8414.187,4
-720.935364,8344.335,4
-720.7813,8472.444,4
-720.6994,8152.70947,4
-720.620667,8233.113,4
-720.602844,8724.578,4
-719.922241,8052.66748,4
-719.4614,7907.493,4
-717.871643,8375.356,4
-717.616333,8228.153,4
-717.544067,7939.95459,4
-717.4797,8271.914,4
-717.4554,8281.924,4
-717.16925,8505.96,4
-716.957642,7802.006,4
-716.7536,8436.154,4
-716.7414,8128.567,4
-716.350159,8423.955,4
-716.0651,7908.82275,4
-715.9987,8971.217,4
-715.975037,8432.319,4
-715.5807,8403.474,4
-715.5185,7941.916,4
-715.4086,8480.071,4
-715.132751,8108.84033,4
-715.123047,8059.90771,4
-714.5635,8326.849,4
-714.217346,8052.89551,4
-714.0453,8366.103,4
-713.611145,8482.009,4
-713.474243,8434.268,4
-713.3734,7863.70752,4
-712.8189,8133.15771,4
-712.530334,8135.03125,4
-712.3049,8264.09,4
-712.245361,8019.802,4
-712.209351,8252.578,4
-712.0044,8272.341,4
-711.9029,8075.69043,4
-711.6675,8272.183,4
-710.751831,8330.338,4
-710.4857,7991.36426,4
-710.125732,8201.734,4
-710.094849,8077.515,4
-709.8207,7930.74,4
-709.790649,8539.816,4
-709.7363,8190.92773,4
-709.592163,8257.359,4
-709.293762,8304.513,4
-708.5791,8262.382,4
-708.522034,7806.586,4
-708.4742,7903.25928,4
-708.122253,8634.782,4
-708.052551,7916.421,4
-707.7362,8516.977,4
-707.676453,8309.96,4
-706.937,7921.216,4
-706.9246,8225.956,4
-706.838,8024.13574,4
-706.817749,8013.07666,4
-706.4388,7986.71436,4
-706.16,8294.926,4
-706.05365,8121.21,4
-705.8668,8223.286,4
-705.6346,7927.528,4
-705.507446,8318.494,4
-705.214,8226.331,4
-705.1123,8315.885,4
-705.0472,8025.09326,4
-704.5553,8149.64355,4
-704.513,8205.122,4
-704.260864,8083.70752,4
-704.1512,8101.993,4
-704.136536,8145.01,4
-704.091248,8000.07373,4
-703.8966,8150.19873,4
-703.7184,8161.09668,4
-703.659668,8187.147,4
-703.1242,8082.88037,4
-703.1104,8102.203,4
-702.994934,8190.69873,4
-702.90625,8392.179,4
-702.528442,7933.27539,4
-702.3377,7991.89453,4
-702.24,8112.411,4
-702.05304,7790.68652,4
-702.031067,8009.218,4
-702.009033,8022.266,4
-701.680969,8245.579,4
-701.4513,8005.19971,4
-701.355,7970.46973,4
-700.5658,8290.426,4
-700.526733,8195.414,4
-700.5089,8409.75,4
-700.4678,7933.003,4
-700.2218,8024.18359,4
-700.159058,7815.1,4
-700.0877,7794.84326,4
-700.020935,8136.151,4
-699.792664,8493.256,4
-699.6025,8237.547,4
-699.4116,8070.186,4
-699.3829,8074.12646,4
-698.886841,7993.19434,4
-698.8867,7793.278,4
-698.7214,8217.93,4
-698.641235,8155.697,4
-698.5576,8010.975,4
-698.5444,7938.706,4
-698.5402,7806.451,4
-697.7925,8032.68262,4
-697.7521,8011.67334,4
-697.524658,8149.905,4
-697.2593,7717.843,4
-697.1347,8398.142,4
-697.014954,8069.155,4
-696.759644,8189.67,4
-696.3692,7994.8916,4
-696.3603,8089.91162,4
-695.618652,8254.229,4
-695.458252,8142.179,4
-695.204,8150.118,4
-694.8641,8034.6,4
-694.6752,8048.34766,4
-694.587646,8072.593,4
-694.34436,8325.961,4
-694.3067,8281.368,4
-693.9964,8093.038,4
-693.9823,7980.63965,4
-693.8435,7994.53564,4
-693.7909,7612.498,4
-693.7099,8105.0957,4
-693.5435,8119.78,4
-693.4198,7813.63232,4
-693.41095,8104.234,4
-693.190369,7897.97656,4
-693.057861,8264.989,4
-693.007568,8010.981,4
-692.958069,7903.71338,4
-692.944153,8137.692,4
-692.8884,8133.634,4
-692.742737,7993.66748,4
-692.495,7999.75,4
-692.4571,8334.675,4
-692.318359,8287.442,4
-692.2523,8178.525,4
-692.134949,8284.749,4
-691.7349,8106.04,4
-691.7217,8106.97559,4
-691.718567,8031.51172,4
-691.497437,7984.80029,4
-691.403442,7596.6084,4
-691.389832,8023.44971,4
-691.3532,8309.64,4
-691.248047,8075.20752,4
-690.9354,8011.652,4
-690.7524,8187.029,4
-690.6351,8330.764,4
-690.6001,8200.507,4
-690.5759,8184.267,4
-690.2804,8329.038,4
-690.175537,7964.62354,4
-690.169,7885.7876,4
-690.1576,7928.96,4
-689.8144,8213.245,4
-689.730835,7992.375,4
-689.7298,8260.809,4
-689.503357,7938.20557,4
-689.3084,7951.557,4
-689.215637,8191.808,4
-689.1889,8479.215,4
-689.009338,7991.56152,4
-688.995667,7852.42139,4
-688.6642,7929.60156,4
-688.559937,7901.228,4
-688.123657,7961.479,4
-687.944458,8332.416,4
-687.6852,8098.38428,4
-687.594238,7960.76758,4
-687.2815,7930.301,4
-687.264,8316.259,4
-687.257263,8021.314,4
-687.1009,7920.41064,4
-686.701,8210.062,4
-686.4662,8117.1,4
-686.46344,8203.572,4
-686.370544,8234.179,4
-685.9154,8130.64,4
-685.5902,8056.51025,4
-685.4891,7771.28027,4
-685.3072,7975.6,4
-685.248169,8207.015,4
-685.1927,7826.9917,4
-685.1842,8096.37158,4
-685.116333,7879.95361,4
-685.002136,8276.48,4
-684.8039,7699.10449,4
-684.766235,8054.82959,4
-684.384155,7920.19727,4
-684.2838,8159.53027,4
-684.182434,7919.527,4
-684.154846,7796.258,4
-684.1051,8289.2,4
-684.073242,7665.462,4
-683.9951,8103.9834,4
-683.84375,7996.122,4
-683.311035,7781.6,4
-683.2219,8126.94629,4
-683.0551,8339.204,4
-682.941162,8425.131,4
-682.440552,8041.213,4
-682.283142,7926.49072,4
-682.237061,8105.067,4
-682.0384,8186.175,4
-681.6494,7958.77832,4
-681.5986,8142.66162,4
-681.548462,8153.17773,4
-681.367,8009.656,4
-681.2179,8147.04,4
